Epoch, l_theta, l_f, l_top, l_bottom
0, 0.09438061494170569, 3.4467848968280785e-06, 0.00014407102071659745, 1.0225310620186692
1, 0.09510803269559881, 2.7450277045054738e-08, 0.00014410693790464785, 1.0225478806669255
2, 0.09490589829654268, 1.1474444708656128e-06, 0.00014414034305826928, 1.022626271866416
3, 0.09368678151883789, 1.3798551183646906e-06, 0.00014417056831646772, 1.0227144763814155
4, 0.09211045126416344, 6.836866054580443e-07, 0.00014419800670634675, 1.0227835229944198
5, 0.09048796961644318, 1.2787732543942697e-07, 0.00014422337222461725, 1.0228343789675134
6, 0.08894541942972421, 2.8011122593360007e-08, 0.00014424695597244698, 1.022874057486955
7, 0.08753741306392022, 2.24978884901478e-07, 0.0001442697447934009, 1.0229108852714268
8, 0.08628625981662222, 4.525522787629868e-07, 0.00014429358032493566, 1.0229512493709159
9, 0.08518833918892849, 5.440450781072013e-07, 0.00014431997269400172, 1.0229982163803988
10, 0.08421810950602883, 4.814615322253407e-07, 0.00014434955128762167, 1.0230521350364963
11, 0.08333850406503901, 3.386151428989003e-07, 0.00014438285833462657, 1.023111458885353
12, 0.08251128164071693, 2.0575512972838803e-07, 0.0001444208391823113, 1.0231730908128833
13, 0.08170444382536637, 1.430148718132542e-07, 0.00014446500945593864, 1.023232498618473
14, 0.08089722491591578, 1.6287342243396343e-07, 0.00014451670578017884, 1.0232838693053719
15, 0.0800811852273073, 2.3008541656551436e-07, 0.00014457123402135071, 1.0233208651488492
16, 0.07925442277481107, 2.8509001196875185e-07, 0.00014461747479415697, 1.0233388272598445
17, 0.07841309480624267, 2.89661684824382e-07, 0.00014465012796218416, 1.023337084067556
18, 0.07754934355256438, 2.466306475062721e-07, 0.00014467054933168475, 1.0233186118835542
19, 0.07665416318769076, 1.8484523668701857e-07, 0.00014468253381031795, 1.0232882890088377
20, 0.07572028644502415, 1.364327908975872e-07, 0.00014469034421182858, 1.0232516627660468
21, 0.07474415490602467, 1.207284436462789e-07, 0.00014469800293932377, 1.0232142196741
22, 0.07372697382220783, 1.3802352149951725e-07, 0.00014470892305460268, 1.023180765806553
23, 0.07267420908545634, 1.7216633743315286e-07, 0.00014472565445549382, 1.0231548990181742
24, 0.07159305306845815, 1.9989227493404252e-07, 0.00014474977831059935, 1.0231387285411
25, 0.07048859567840696, 2.0316464929073186e-07, 0.00014478198110712303, 1.0231328898996128
26, 0.06936045511103363, 1.78572441022894e-07, 0.0001448222428652425, 1.0231367656322687
27, 0.06820144767015689, 1.3859936102982763e-07, 0.00014487000192270225, 1.0231487631095237
28, 0.06699872463329988, 1.0400549026891134e-07, 0.00014492418206429154, 1.023166523581844
